campaign_id,customer_id,campaign_name,channel,device_type,send_date,opened,clicked,converted,revenue
CMP364 ,CUSAT9991,Black Friday,Email,Tablet,10/6/2024,Yes,No,No,$0.00 
CMP161 ,CUSAT5653,Holiday Promo,Email,Mobile,1/23/2024,Yes,Yes,No,$0.00 
CMP972 ,CUSAT6901,Summer Sale,Email,Desktop,12/4/2024,Yes,No,No,$0.00 
CMP423 ,CUSAT8940,New Product Launch,Email,Mobile,12/29/2024,Yes,No,No,$0.00 
CMP353 ,CUSAT9673,Holiday Promo,Email,Desktop,12/30/2024,No,No,No,$0.00 
CMP740 ,CUSAT5953,Holiday Promo,Email,Tablet,12/16/2024,Yes,No,No,$0.00 
CMP330 ,CUSAT3485,Holiday Promo,Email,Tablet,10/11/2024,Yes,No,No,$0.00 
CMP740 ,CUSAT4726,Black Friday,Email,Mobile,12/13/2024,No,No,No,$0.00 
CMP234 ,CUSAT4387,New Product Launch,Email,Mobile,6/17/2024,Yes,Yes,No,$0.00 
CMP636 ,CUSAT3215,Black Friday,Email,Tablet,12/18/2024,Yes,Yes,Yes,$518.80 
CMP221 ,CUSAT4016,Holiday Promo,Email,Tablet,9/29/2024,Yes,No,No,$0.00 
CMP941 ,CUSAT5485,Summer Sale,Email,Mobile,6/4/2024,No,No,No,$0.00 
CMP680 ,CUSAT4783,New Product Launch,Email,Mobile,11/11/2024,Yes,Yes,No,$0.00 
CMP719 ,CUSAT8680,New Product Launch,Email,Mobile,3/9/2024,No,No,No,$0.00 
CMP133 ,CUSAT7694,Summer Sale,Email,Desktop,3/24/2024,No,No,No,$0.00 
CMP549 ,CUSAT9027,New Product Launch,Email,Tablet,3/31/2024,No,No,No,$0.00 
CMP944 ,CUSAT7232,New Product Launch,Email,Desktop,1/22/2024,Yes,Yes,Yes,$735.10 
CMP946 ,CUSAT1694,Holiday Promo,Email,Tablet,2/25/2024,Yes,No,No,$0.00 
CMP294 ,CUSAT5770,Black Friday,Email,Desktop,11/18/2024,No,No,No,$0.00 
CMP155 ,CUSAT9470,Summer Sale,Email,Tablet,5/30/2024,Yes,Yes,Yes,$427.00 
CMP812 ,CUSAT9952,Summer Sale,Email,Desktop,4/2/2024,No,No,No,$0.00 
CMP829 ,CUSAT4308,Black Friday,Email,Desktop,8/20/2024,No,No,No,$0.00 
CMP749 ,CUSAT6946,Summer Sale,Email,Tablet,2/28/2024,Yes,No,No,$0.00 
CMP886 ,CUSAT3799,Holiday Promo,Email,Mobile,10/8/2024,Yes,No,No,$0.00 
CMP887 ,CUSAT8311,Holiday Promo,Email,Mobile,6/6/2024,Yes,No,No,$0.00 
CMP609 ,CUSAT9169,Black Friday,Email,Mobile,5/9/2024,No,No,No,$0.00 
CMP519 ,CUSAT8239,Summer Sale,Email,Mobile,12/3/2024,Yes,Yes,No,$0.00 
CMP251 ,CUSAT1902,New Product Launch,Email,Mobile,4/16/2024,Yes,Yes,No,$0.00 
CMP189 ,CUSAT1803,Summer Sale,Email,Mobile,6/1/2024,Yes,No,No,$0.00 
CMP281 ,CUSAT8460,New Product Launch,Email,Mobile,10/20/2024,Yes,Yes,Yes,$196.80 
CMP876 ,CUSAT8001,Black Friday,Email,Desktop,7/13/2024,No,No,No,$0.00 
CMP637 ,CUSAT4438,New Product Launch,Email,Mobile,6/17/2024,Yes,Yes,Yes,$459.40 
CMP805 ,CUSAT5705,Black Friday,Email,Desktop,2/14/2024,Yes,Yes,Yes,$607.40 
CMP608 ,CUSAT9514,New Product Launch,Email,Desktop,3/7/2024,Yes,No,No,$0.00 
CMP124 ,CUSAT8616,New Product Launch,Email,Tablet,4/9/2024,Yes,No,No,$0.00 
CMP673 ,CUSAT4478,Summer Sale,Email,Tablet,1/24/2024,Yes,Yes,Yes,$512.40 
CMP431 ,CUSAT1100,Summer Sale,Email,Desktop,6/2/2024,Yes,Yes,Yes,$931.80 
CMP953 ,CUSAT6536,New Product Launch,Email,Desktop,3/30/2024,No,No,No,$0.00 
CMP985 ,CUSAT9797,Holiday Promo,Email,Tablet,11/17/2024,Yes,Yes,Yes,$694.30 
CMP423 ,CUSAT9779,Summer Sale,Email,Mobile,10/16/2024,Yes,Yes,No,$0.00 
CMP447 ,CUSAT7147,New Product Launch,Email,Mobile,5/23/2024,No,No,No,$0.00 
CMP422 ,CUSAT1518,Holiday Promo,Email,Mobile,6/6/2024,No,No,No,$0.00 
CMP409 ,CUSAT3867,Summer Sale,Email,Tablet,6/3/2024,No,No,No,$0.00 
CMP594 ,CUSAT9192,Summer Sale,Email,Desktop,9/16/2024,Yes,Yes,Yes,$0.00 
CMP200 ,CUSAT9456,New Product Launch,Email,Mobile,3/14/2024,No,No,No,$0.00 
CMP145 ,CUSAT2426,Holiday Promo,Email,Mobile,2/29/2024,Yes,Yes,Yes,$0.00 
CMP754 ,CUSAT4438,Holiday Promo,Email,Mobile,10/22/2024,Yes,Yes,Yes,$672.80 
CMP379 ,CUSAT3446,Summer Sale,Email,Mobile,8/13/2024,Yes,No,No,$0.00 
CMP458 ,CUSAT6218,Holiday Promo,Email,Tablet,2/22/2024,Yes,No,No,$0.00 
CMP446 ,CUSAT9856,Black Friday,Email,Mobile,2/6/2024,Yes,Yes,Yes,$260.10 
CMP536 ,CUSAT7421,Summer Sale,Email,Mobile,7/15/2024,Yes,Yes,No,$0.00 
CMP928 ,CUSAT9740,Summer Sale,Email,Mobile,12/31/2024,Yes,No,No,$0.00 
CMP759 ,CUSAT8625,Black Friday,Email,Mobile,8/21/2024,Yes,Yes,Yes,$628.70 
CMP781 ,CUSAT6412,Holiday Promo,Email,Desktop,7/19/2024,Yes,No,No,$0.00 
CMP966 ,CUSAT3798,Holiday Promo,Email,Mobile,6/28/2024,Yes,Yes,No,$0.00 
CMP433 ,CUSAT2162,Holiday Promo,Email,Desktop,12/31/2024,No,No,No,$0.00 
CMP593 ,CUSAT7288,Summer Sale,Email,Mobile,10/7/2024,No,No,No,$0.00 
CMP277 ,CUSAT2276,New Product Launch,Email,Mobile,10/5/2024,Yes,No,No,$0.00 
CMP515 ,CUSAT2140,New Product Launch,Email,Tablet,8/15/2024,Yes,No,No,$0.00 
CMP242 ,CUSAT1003,Summer Sale,Email,Desktop,2/16/2024,Yes,No,No,$0.00 
CMP310 ,CUSAT6187,Holiday Promo,Email,Desktop,10/22/2024,Yes,Yes,Yes,$422.30 
CMP513 ,CUSAT3089,Holiday Promo,Email,Desktop,11/9/2024,Yes,Yes,Yes,$750.90 
CMP388 ,CUSAT1510,Holiday Promo,Email,Tablet,7/2/2024,Yes,No,No,$0.00 
CMP316 ,CUSAT3841,Black Friday,Email,Mobile,7/14/2024,No,No,No,$0.00 
CMP993 ,CUSAT3056,Summer Sale,Email,Mobile,3/19/2024,No,No,No,$0.00 
CMP757 ,CUSAT7813,Black Friday,Email,Mobile,3/10/2024,No,No,No,$0.00 
CMP493 ,CUSAT6821,Holiday Promo,Email,Desktop,10/9/2024,Yes,No,No,$0.00 
CMP520 ,CUSAT9948,New Product Launch,Email,Mobile,12/30/2024,Yes,Yes,Yes,"$1,350.70 "
CMP807 ,CUSAT2311,Summer Sale,Email,Desktop,2/27/2024,Yes,No,No,$0.00 
CMP745 ,CUSAT2279,New Product Launch,Email,Mobile,2/15/2024,Yes,No,No,$0.00 
CMP580 ,CUSAT6431,Black Friday,Email,Tablet,8/28/2024,Yes,No,No,$0.00 
CMP867 ,CUSAT5981,New Product Launch,Email,Mobile,12/21/2024,Yes,No,No,$0.00 
CMP398 ,CUSAT1447,Holiday Promo,Email,Mobile,1/27/2024,Yes,Yes,Yes,$861.80 
CMP387 ,CUSAT5509,Holiday Promo,Email,Tablet,5/9/2024,Yes,No,No,$0.00 
CMP478 ,CUSAT3873,Holiday Promo,Email,Desktop,3/18/2024,Yes,Yes,Yes,$712.00 
CMP709 ,CUSAT3525,Black Friday,Email,Tablet,2/13/2024,No,No,No,$0.00 
CMP962 ,CUSAT6653,Summer Sale,Email,Tablet,4/17/2024,Yes,No,No,$0.00 
CMP587 ,CUSAT9724,Holiday Promo,Email,Tablet,7/23/2024,No,No,No,$0.00 
CMP112 ,CUSAT5731,Black Friday,Email,Tablet,9/28/2024,Yes,Yes,Yes,$643.80 
CMP964 ,CUSAT8074,New Product Launch,Email,Desktop,9/29/2024,Yes,Yes,Yes,$890.30 
CMP572 ,CUSAT4961,New Product Launch,Email,Mobile,12/1/2024,No,No,No,$0.00 
CMP951 ,CUSAT2113,Summer Sale,Email,Mobile,1/6/2024,Yes,No,No,$0.00 
CMP357 ,CUSAT4163,Summer Sale,Email,Mobile,4/22/2024,Yes,No,No,$0.00 
CMP825 ,CUSAT2965,Summer Sale,Email,Desktop,11/2/2024,Yes,No,No,$0.00 
CMP177 ,CUSAT8429,Holiday Promo,Email,Tablet,5/30/2024,Yes,No,No,$0.00 
CMP491 ,CUSAT7366,Holiday Promo,Email,Desktop,5/21/2024,No,No,No,$0.00 
CMP305 ,CUSAT7432,Summer Sale,Email,Mobile,9/8/2024,Yes,No,No,$0.00 
CMP552 ,CUSAT5243,Summer Sale,Email,Mobile,11/10/2024,Yes,Yes,No,$0.00 
CMP252 ,CUSAT1014,Summer Sale,Email,Desktop,1/10/2024,Yes,No,No,$0.00 
CMP889 ,CUSAT9039,Black Friday,Email,Desktop,1/2/2024,Yes,No,No,$0.00 
CMP937 ,CUSAT8898,Summer Sale,Email,Desktop,7/15/2024,No,No,No,$0.00 
CMP448 ,CUSAT2318,Black Friday,Email,Tablet,7/6/2024,No,No,No,$0.00 
CMP406 ,CUSAT7391,Summer Sale,Email,Desktop,7/15/2024,No,No,No,$0.00 
CMP837 ,CUSAT4907,Black Friday,Email,Mobile,1/19/2024,Yes,No,No,$0.00 
CMP116 ,CUSAT1606,Holiday Promo,Email,Desktop,8/18/2024,No,No,No,$0.00 
CMP569 ,CUSAT9791,Summer Sale,Email,Mobile,11/30/2024,No,No,No,$0.00 
CMP733 ,CUSAT1750,Holiday Promo,Email,Mobile,8/29/2024,Yes,Yes,Yes,$195.20 
CMP955 ,CUSAT2047,Summer Sale,Email,Desktop,8/21/2024,Yes,No,No,$0.00 
CMP855 ,CUSAT7586,Holiday Promo,Email,Tablet,6/21/2024,Yes,No,No,$0.00 
CMP443 ,CUSAT2035,Summer Sale,Email,Mobile,1/24/2024,Yes,No,No,$0.00 
CMP695 ,CUSAT1666,Summer Sale,Email,Tablet,3/25/2024,Yes,No,No,$0.00 
CMP283 ,CUSAT2460,New Product Launch,Email,Desktop,2/11/2024,No,No,No,$0.00 
CMP561 ,CUSAT7750,Holiday Promo,Email,Mobile,11/23/2024,Yes,No,No,$0.00 
CMP742 ,CUSAT5934,Holiday Promo,Email,Mobile,11/9/2024,No,No,No,$0.00 
CMP733 ,CUSAT6929,Black Friday,Email,Desktop,9/28/2024,Yes,Yes,No,$0.00 
CMP801 ,CUSAT8772,Black Friday,Email,Mobile,2/27/2024,Yes,Yes,Yes,$0.00 
CMP442 ,CUSAT8424,Summer Sale,Email,Tablet,4/17/2024,Yes,No,No,$0.00 
CMP218 ,CUSAT2160,Holiday Promo,Email,Mobile,1/15/2024,No,No,No,$0.00 
CMP433 ,CUSAT4731,Summer Sale,Email,Tablet,4/27/2024,No,No,No,$0.00 
CMP596 ,CUSAT1890,Black Friday,Email,Mobile,2/7/2024,No,No,No,$0.00 
CMP298 ,CUSAT6875,Holiday Promo,Email,Desktop,3/10/2024,Yes,Yes,Yes,$507.70 
CMP972 ,CUSAT8627,Black Friday,Email,Mobile,5/23/2024,No,No,No,$0.00 
CMP753 ,CUSAT3784,New Product Launch,Email,Mobile,3/21/2024,Yes,No,No,$0.00 
CMP573 ,CUSAT5573,Summer Sale,Email,Tablet,10/29/2024,No,No,No,$0.00 
CMP705 ,CUSAT3440,New Product Launch,Email,Desktop,10/23/2024,Yes,No,No,$0.00 
CMP503 ,CUSAT8852,New Product Launch,Email,Desktop,1/18/2024,No,No,No,$0.00 
CMP516 ,CUSAT4571,Summer Sale,Email,Desktop,1/7/2024,Yes,Yes,No,$0.00 
CMP820 ,CUSAT8524,New Product Launch,Email,Desktop,12/8/2024,No,No,No,$0.00 
CMP820 ,CUSAT1022,New Product Launch,Email,Desktop,7/8/2024,Yes,Yes,Yes,$605.60 
CMP814 ,CUSAT9887,New Product Launch,Email,Tablet,8/6/2024,Yes,Yes,Yes,$590.40 
CMP790 ,CUSAT6963,Summer Sale,Email,Desktop,9/20/2024,No,No,No,$0.00 
CMP763 ,CUSAT2097,Black Friday,Email,Mobile,7/6/2024,No,No,No,$0.00 
CMP870 ,CUSAT4437,New Product Launch,Email,Desktop,11/28/2024,Yes,No,No,$0.00 
CMP481 ,CUSAT6656,Black Friday,Email,Mobile,5/21/2024,Yes,No,No,$0.00 
CMP399 ,CUSAT8405,New Product Launch,Email,Tablet,12/13/2024,No,No,No,$0.00 
CMP283 ,CUSAT5724,Summer Sale,Email,Mobile,2/11/2024,Yes,No,No,$0.00 
CMP633 ,CUSAT1371,Holiday Promo,Email,Tablet,3/18/2024,No,No,No,$0.00 
CMP760 ,CUSAT1351,Holiday Promo,Email,Mobile,8/3/2024,No,No,No,$0.00 
CMP771 ,CUSAT6346,Black Friday,Email,Desktop,7/29/2024,Yes,No,No,$0.00 
CMP332 ,CUSAT8933,Holiday Promo,Email,Tablet,3/28/2024,No,No,No,$0.00 
CMP733 ,CUSAT3634,New Product Launch,Email,Mobile,8/21/2024,No,No,No,$0.00 
CMP424 ,CUSAT3072,Black Friday,Email,Desktop,2/29/2024,No,No,No,$0.00 
CMP452 ,CUSAT3423,Holiday Promo,Email,Mobile,12/6/2024,Yes,Yes,Yes,"$1,098.50 "
CMP611 ,CUSAT3381,Black Friday,Email,Mobile,1/13/2024,Yes,No,No,$0.00 
CMP585 ,CUSAT5748,New Product Launch,Email,Tablet,11/27/2024,Yes,Yes,No,$0.00 
CMP664 ,CUSAT2914,Holiday Promo,Email,Desktop,1/21/2024,Yes,Yes,Yes,$451.40 
CMP756 ,CUSAT4197,New Product Launch,Email,Tablet,6/16/2024,Yes,Yes,Yes,$37.00 
CMP793 ,CUSAT2431,Black Friday,Email,Mobile,10/2/2024,Yes,Yes,Yes,$288.90 
CMP782 ,CUSAT6915,Black Friday,Email,Tablet,9/18/2024,Yes,Yes,Yes,$155.80 
CMP459 ,CUSAT6047,Black Friday,Email,Mobile,1/7/2024,Yes,Yes,Yes,"$1,300.90 "
CMP534 ,CUSAT7786,Summer Sale,Email,Mobile,3/24/2024,Yes,No,No,$0.00 
CMP704 ,CUSAT7156,Summer Sale,Email,Desktop,6/20/2024,No,No,No,$0.00 
CMP873 ,CUSAT3243,Holiday Promo,Email,Tablet,8/24/2024,Yes,No,No,$0.00 
CMP409 ,CUSAT5979,Black Friday,Email,Mobile,1/22/2024,Yes,Yes,Yes,$148.40 
CMP954 ,CUSAT8742,Summer Sale,Email,Desktop,6/2/2024,Yes,Yes,Yes,$390.20 
CMP604 ,CUSAT2093,New Product Launch,Email,Mobile,3/2/2024,Yes,Yes,Yes,$795.80 
CMP810 ,CUSAT2959,Holiday Promo,Email,Tablet,11/17/2024,No,No,No,$0.00 
CMP999 ,CUSAT3219,Holiday Promo,Email,Mobile,3/15/2024,Yes,No,No,$0.00 
CMP642 ,CUSAT2258,Black Friday,Email,Tablet,1/25/2024,Yes,No,No,$0.00 
CMP423 ,CUSAT5932,Holiday Promo,Email,Mobile,10/5/2024,Yes,Yes,No,$0.00 
CMP388 ,CUSAT7111,Black Friday,Email,Desktop,1/7/2024,Yes,No,No,$0.00 
CMP292 ,CUSAT9612,Black Friday,Email,Desktop,9/14/2024,Yes,Yes,No,$0.00 
CMP419 ,CUSAT6940,Summer Sale,Email,Mobile,1/9/2024,Yes,No,No,$0.00 
CMP221 ,CUSAT4643,Summer Sale,Email,Tablet,1/15/2024,Yes,No,No,$0.00 
CMP535 ,CUSAT2830,Summer Sale,Email,Tablet,3/7/2024,No,No,No,$0.00 
CMP775 ,CUSAT9412,New Product Launch,Email,Desktop,2/25/2024,Yes,Yes,Yes,$0.00 
CMP872 ,CUSAT2581,Summer Sale,Email,Mobile,6/3/2024,Yes,Yes,Yes,$837.30 
CMP864 ,CUSAT5544,New Product Launch,Email,Desktop,2/16/2024,No,No,No,$0.00 
CMP201 ,CUSAT1229,Black Friday,Email,Tablet,9/15/2024,Yes,No,No,$0.00 
CMP201 ,CUSAT4506,Black Friday,Email,Desktop,1/3/2024,No,No,No,$0.00 
CMP534 ,CUSAT4510,Black Friday,Email,Desktop,6/30/2024,Yes,Yes,No,$0.00 
CMP607 ,CUSAT6918,New Product Launch,Email,Mobile,2/26/2024,Yes,Yes,No,$0.00 
CMP567 ,CUSAT6111,New Product Launch,Email,Mobile,2/29/2024,No,No,No,$0.00 
CMP961 ,CUSAT8793,New Product Launch,Email,Mobile,4/6/2024,No,No,No,$0.00 
CMP792 ,CUSAT2392,Summer Sale,Email,Desktop,8/12/2024,Yes,Yes,No,$0.00 
CMP303 ,CUSAT6548,Holiday Promo,Email,Mobile,2/3/2024,Yes,No,No,$0.00 
CMP707 ,CUSAT5472,New Product Launch,Email,Desktop,12/31/2024,Yes,No,No,$0.00 
CMP886 ,CUSAT8448,Summer Sale,Email,Desktop,9/18/2024,No,No,No,$0.00 
CMP154 ,CUSAT2117,Black Friday,Email,Mobile,1/16/2024,Yes,Yes,No,$0.00 
CMP198 ,CUSAT2253,New Product Launch,Email,Tablet,6/4/2024,No,No,No,$0.00 
CMP655 ,CUSAT6629,Black Friday,Email,Tablet,9/8/2024,No,No,No,$0.00 
CMP485 ,CUSAT8250,Black Friday,Email,Mobile,8/18/2024,Yes,Yes,No,$0.00 
CMP419 ,CUSAT7374,Black Friday,Email,Mobile,9/8/2024,Yes,Yes,Yes,$684.40 
CMP974 ,CUSAT3560,Black Friday,Email,Desktop,8/28/2024,No,No,No,$0.00 
CMP884 ,CUSAT5660,Holiday Promo,Email,Mobile,11/11/2024,No,No,No,$0.00 
CMP740 ,CUSAT6591,Black Friday,Email,Desktop,10/25/2024,Yes,No,No,$0.00 
CMP353 ,CUSAT4844,New Product Launch,Email,Mobile,1/29/2024,Yes,Yes,Yes,$585.00 
CMP651 ,CUSAT6343,Summer Sale,Email,Tablet,6/21/2024,Yes,Yes,No,$0.00 
CMP580 ,CUSAT1364,Holiday Promo,Email,Mobile,5/16/2024,Yes,Yes,Yes,$0.00 
CMP791 ,CUSAT4373,Holiday Promo,Email,Mobile,9/7/2024,No,No,No,$0.00 
CMP306 ,CUSAT9142,New Product Launch,Email,Tablet,7/5/2024,No,No,No,$0.00 
CMP687 ,CUSAT7586,Holiday Promo,Email,Tablet,1/25/2024,Yes,Yes,Yes,$577.20 
CMP643 ,CUSAT8786,Black Friday,Email,Desktop,2/4/2024,Yes,No,No,$0.00 
CMP420 ,CUSAT4278,Black Friday,Email,Desktop,8/9/2024,No,No,No,$0.00 
CMP628 ,CUSAT4056,New Product Launch,Email,Mobile,1/10/2024,Yes,No,No,$0.00 
CMP844 ,CUSAT1981,Black Friday,Email,Desktop,8/10/2024,No,No,No,$0.00 
CMP964 ,CUSAT8133,Black Friday,Email,Tablet,12/16/2024,No,No,No,$0.00 
CMP362 ,CUSAT4868,Black Friday,Email,Mobile,5/26/2024,Yes,Yes,No,$0.00 
CMP673 ,CUSAT8145,Black Friday,Email,Mobile,6/7/2024,Yes,No,No,$0.00 
CMP384 ,CUSAT3883,New Product Launch,Email,Tablet,5/12/2024,Yes,Yes,Yes,$739.10 
CMP987 ,CUSAT2041,Black Friday,Email,Tablet,6/9/2024,No,No,No,$0.00 
CMP612 ,CUSAT2976,Black Friday,Email,Desktop,2/27/2024,Yes,Yes,Yes,$288.70 
CMP698 ,CUSAT7388,New Product Launch,Email,Desktop,6/9/2024,Yes,Yes,No,$0.00 
CMP550 ,CUSAT7690,Holiday Promo,Email,Desktop,4/19/2024,Yes,Yes,Yes,$208.70 
CMP799 ,CUSAT5036,Holiday Promo,Email,Desktop,10/6/2024,Yes,Yes,Yes,$763.30 
CMP720 ,CUSAT1570,New Product Launch,Email,Tablet,11/26/2024,Yes,No,No,$0.00 
CMP817 ,CUSAT6945,New Product Launch,Email,Mobile,6/7/2024,Yes,No,No,$0.00 
CMP361 ,CUSAT5929,Summer Sale,Email,Desktop,7/20/2024,Yes,Yes,Yes,$789.10 
CMP134 ,CUSAT5489,Summer Sale,Email,Desktop,11/25/2024,Yes,Yes,Yes,$702.40 
CMP618 ,CUSAT2087,Holiday Promo,Email,Mobile,3/23/2024,Yes,Yes,Yes,$993.10 
CMP288 ,CUSAT8264,New Product Launch,Email,Mobile,1/27/2024,Yes,Yes,Yes,"$1,266.20 "
CMP261 ,CUSAT5089,Black Friday,Email,Tablet,10/21/2024,Yes,No,No,$0.00 
CMP803 ,CUSAT6367,Holiday Promo,Email,Mobile,3/9/2024,Yes,No,No,$0.00 
CMP684 ,CUSAT4677,Summer Sale,Email,Mobile,7/12/2024,Yes,No,No,$0.00 
CMP272 ,CUSAT1815,Black Friday,Email,Mobile,5/14/2024,Yes,Yes,Yes,$350.10 
CMP220 ,CUSAT1231,New Product Launch,Email,Tablet,3/28/2024,Yes,Yes,No,$0.00 
CMP982 ,CUSAT5361,Holiday Promo,Email,Desktop,12/31/2024,No,No,No,$0.00 
CMP389 ,CUSAT4102,Black Friday,Email,Desktop,4/20/2024,Yes,Yes,Yes,$309.70 
CMP354 ,CUSAT7056,New Product Launch,Email,Mobile,4/30/2024,No,No,No,$0.00 
CMP317 ,CUSAT7283,New Product Launch,Email,Tablet,12/20/2024,Yes,Yes,No,$0.00 
CMP340 ,CUSAT8715,Holiday Promo,Email,Mobile,1/31/2024,No,No,No,$0.00 
CMP787 ,CUSAT7076,Summer Sale,Email,Mobile,6/3/2024,Yes,No,No,$0.00 
CMP998 ,CUSAT8669,Summer Sale,Email,Desktop,9/9/2024,No,No,No,$0.00 
CMP230 ,CUSAT9179,Holiday Promo,Email,Desktop,2/29/2024,Yes,No,No,$0.00 
CMP268 ,CUSAT6169,New Product Launch,Email,Tablet,9/21/2024,Yes,No,No,$0.00 
CMP335 ,CUSAT4000,Summer Sale,Email,Desktop,4/6/2024,No,No,No,$0.00 
CMP465 ,CUSAT8949,Black Friday,Email,Mobile,9/10/2024,Yes,Yes,Yes,$0.00 
CMP284 ,CUSAT3757,New Product Launch,Email,Mobile,4/14/2024,Yes,Yes,Yes,"$1,653.00 "
CMP178 ,CUSAT5033,Black Friday,Email,Desktop,10/19/2024,Yes,Yes,No,$0.00 
CMP208 ,CUSAT6300,Summer Sale,Email,Mobile,7/10/2024,No,No,No,$0.00 
CMP437 ,CUSAT1718,New Product Launch,Email,Desktop,10/31/2024,Yes,Yes,Yes,$256.70 
CMP861 ,CUSAT2158,Black Friday,Email,Mobile,6/14/2024,Yes,No,No,$0.00 
CMP972 ,CUSAT4411,Summer Sale,Email,Tablet,7/23/2024,Yes,No,No,$0.00 
CMP542 ,CUSAT6080,New Product Launch,Email,Desktop,6/1/2024,Yes,No,No,$0.00 
CMP497 ,CUSAT8805,Holiday Promo,Email,Mobile,9/7/2024,Yes,No,No,$0.00 
CMP195 ,CUSAT1662,Black Friday,Email,Desktop,8/10/2024,Yes,Yes,Yes,$561.60 
CMP185 ,CUSAT5762,Black Friday,Email,Mobile,11/18/2024,Yes,No,No,$0.00 
CMP961 ,CUSAT5073,Black Friday,Email,Desktop,12/16/2024,Yes,Yes,Yes,$318.80 
CMP535 ,CUSAT7766,Summer Sale,Email,Tablet,9/19/2024,Yes,Yes,Yes,$586.00 
CMP116 ,CUSAT2866,New Product Launch,Email,Mobile,2/11/2024,Yes,Yes,Yes,"$1,308.30 "
CMP404 ,CUSAT6143,New Product Launch,Email,Tablet,8/1/2024,Yes,Yes,Yes,$349.20 
CMP180 ,CUSAT5248,New Product Launch,Email,Desktop,4/5/2024,Yes,Yes,No,$0.00 
CMP771 ,CUSAT8817,Black Friday,Email,Tablet,2/29/2024,Yes,No,No,$0.00 
CMP806 ,CUSAT7471,Holiday Promo,Email,Mobile,7/3/2024,Yes,No,No,$0.00 
CMP292 ,CUSAT1439,Holiday Promo,Email,Tablet,1/9/2024,No,No,No,$0.00 
CMP888 ,CUSAT8592,Summer Sale,Email,Desktop,4/7/2024,Yes,No,No,$0.00 
CMP596 ,CUSAT8724,Summer Sale,Email,Mobile,12/25/2024,Yes,Yes,Yes,$848.70 
CMP108 ,CUSAT2682,New Product Launch,Email,Desktop,7/19/2024,Yes,No,No,$0.00 
CMP509 ,CUSAT8964,Black Friday,Email,Mobile,5/28/2024,Yes,No,No,$0.00 
CMP165 ,CUSAT5388,New Product Launch,Email,Desktop,10/22/2024,No,No,No,$0.00 
CMP121 ,CUSAT3643,Holiday Promo,Email,Desktop,8/17/2024,No,No,No,$0.00 
CMP801 ,CUSAT6556,New Product Launch,Email,Mobile,4/22/2024,No,No,No,$0.00 
CMP964 ,CUSAT3654,New Product Launch,Email,Desktop,8/29/2024,No,No,No,$0.00 
CMP603 ,CUSAT2653,Black Friday,Email,Desktop,4/12/2024,No,No,No,$0.00 
CMP367 ,CUSAT6849,New Product Launch,Email,Mobile,1/10/2024,Yes,Yes,Yes,$752.10 
CMP332 ,CUSAT2977,Black Friday,Email,Desktop,8/8/2024,Yes,Yes,Yes,$844.30 
CMP254 ,CUSAT9444,New Product Launch,Email,Tablet,10/12/2024,Yes,Yes,Yes,$823.90 
CMP724 ,CUSAT2669,Black Friday,Email,Mobile,2/24/2024,No,No,No,$0.00 
CMP399 ,CUSAT8233,Black Friday,Email,Tablet,7/4/2024,No,No,No,$0.00 
CMP306 ,CUSAT8194,Black Friday,Email,Mobile,3/11/2024,Yes,Yes,Yes,$783.70 
CMP481 ,CUSAT7799,Holiday Promo,Email,Mobile,3/28/2024,No,No,No,$0.00 
CMP519 ,CUSAT8516,Black Friday,Email,Mobile,8/7/2024,No,No,No,$0.00 
CMP422 ,CUSAT7580,Summer Sale,Email,Mobile,2/5/2024,Yes,No,No,$0.00 
CMP830 ,CUSAT9516,Holiday Promo,Email,Desktop,1/30/2024,Yes,Yes,Yes,$683.10 
CMP640 ,CUSAT3406,New Product Launch,Email,Desktop,1/5/2024,Yes,Yes,Yes,$708.70 
CMP453 ,CUSAT7627,Holiday Promo,Email,Mobile,11/29/2024,Yes,Yes,No,$0.00 
CMP653 ,CUSAT5651,Holiday Promo,Email,Mobile,3/5/2024,Yes,No,No,$0.00 
CMP128 ,CUSAT9846,New Product Launch,Email,Mobile,11/21/2024,Yes,No,No,$0.00 
CMP365 ,CUSAT9314,Holiday Promo,Email,Mobile,1/31/2024,Yes,Yes,Yes,$584.20 
CMP341 ,CUSAT9737,New Product Launch,Email,Desktop,1/3/2024,Yes,No,No,$0.00 
CMP855 ,CUSAT5057,Summer Sale,Email,Mobile,12/31/2024,Yes,No,No,$0.00 
CMP948 ,CUSAT7751,Summer Sale,Email,Mobile,3/16/2024,Yes,No,No,$0.00 
CMP793 ,CUSAT9622,Black Friday,Email,Tablet,8/16/2024,Yes,No,No,$0.00 
CMP601 ,CUSAT7830,Summer Sale,Email,Mobile,8/13/2024,No,No,No,$0.00 
CMP641 ,CUSAT2934,New Product Launch,Email,Desktop,12/26/2024,Yes,No,No,$0.00 
CMP221 ,CUSAT7694,Summer Sale,Email,Desktop,7/8/2024,Yes,No,No,$0.00 
CMP483 ,CUSAT5968,Holiday Promo,Email,Mobile,3/1/2024,No,No,No,$0.00 
CMP412 ,CUSAT5644,Holiday Promo,Email,Tablet,1/25/2024,Yes,Yes,Yes,$476.40 
CMP145 ,CUSAT7841,Black Friday,Email,Mobile,6/27/2024,Yes,No,No,$0.00 
CMP241 ,CUSAT9270,New Product Launch,Email,Tablet,11/6/2024,No,No,No,$0.00 
